"doi","article_id","title","year","license","pdf_file","xml_file","pdf_exists","xml_exists","in_rds","grobid_version","conversion_date"
"10.1093/scan/nsab112","scannsab112","Default and control network connectivity dynamics track the stream of affect at multiple timescales",2021,"cc-by-nc","pdf/scan.scannsab112.pdf","xml/scan.scannsab112.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab059","scannsab059","Early maternal care and amygdala habituation to emotional stimuli in adulthood",2021,"cc-by","pdf/scan.scannsab059.pdf","xml/scan.scannsab059.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab041","scannsab041","The relationship between childhood stress and distinct stages of dynamic behavior monitoring in adults: neural and behavioral correlates",2021,NA,"pdf/scan.scannsab041.pdf","xml/scan.scannsab041.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab074","scannsab074","Social preferences correlate with cortical thickness of the orbito-frontal cortex",2021,"cc-by","pdf/scan.scannsab074.pdf","xml/scan.scannsab074.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab080","scannsab080","Functional connectome fingerprint of holistic–analytic cultural style",2021,"cc-by","pdf/scan.scannsab080.pdf","xml/scan.scannsab080.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab097","scannsab097","Establishing a counter-empathy processing model: evidence from functional magnetic resonance imaging",2021,"cc-by","pdf/scan.scannsab097.pdf","xml/scan.scannsab097.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab089","scannsab089","Negative overgeneralization is associated with anxiety and mechanisms of pattern completion in peripubertal youth",2021,NA,"pdf/scan.scannsab089.pdf","xml/scan.scannsab089.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab023","scannsab023","Effects of prefrontal theta burst stimulation on neuronal activity and subsequent eating behavior: an interleaved rTMS and fNIRS study",2021,"cc-by","pdf/scan.scannsab023.pdf","xml/scan.scannsab023.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab116","scannsab116","Maternal dopamine encodes affective signals of human infants",2021,"cc-by-nc","pdf/scan.scannsab116.pdf","xml/scan.scannsab116.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab067","scannsab067","tDCS effect on prosocial behavior: a meta-analytic review",2021,"cc-by","pdf/scan.scannsab067.pdf","xml/scan.scannsab067.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab102","scannsab102","Neuromodulation and SCAN holding hands",2021,"cc-by","pdf/scan.scannsab102.pdf","xml/scan.scannsab102.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab007","scannsab007","Neurobiological models of emotion regulation: a meta-analysis of neuroimaging studies of acceptance as an emotion regulation strategy",2021,NA,"pdf/scan.scannsab007.pdf","xml/scan.scannsab007.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab015","scannsab015","Subsequent memory effects on event-related potentials in associative fear learning",2021,"cc-by-nc","pdf/scan.scannsab015.pdf","xml/scan.scannsab015.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab084","scannsab084","Morphometry of the lateral orbitofrontal cortex is associated with eating dispositions in early adolescence: findings from a large population-based study",2021,"cc-by","pdf/scan.scannsab084.pdf","xml/scan.scannsab084.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab056","scannsab056","Alexithymia and somatization in agenesis of the corpus callosum",2021,NA,"pdf/scan.scannsab056.pdf","xml/scan.scannsab056.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab066","scannsab066","Visceromotor roots of aesthetic evaluation of pain in art: an fMRI study",2021,"cc-by","pdf/scan.scannsab066.pdf","xml/scan.scannsab066.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab019","scannsab019","Not all errors are alike: modulation of error-related neural responses in musical joint action",2021,"cc-by","pdf/scan.scannsab019.pdf","xml/scan.scannsab019.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab103","scannsab103","Teacher–student neural coupling during teaching and learning",2021,"cc-by-nc","pdf/scan.scannsab103.pdf","xml/scan.scannsab103.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab051","scannsab051","Corrigendum to: Sex differences in the human reward system: convergent behavioral, autonomic and neural evidence",2021,"cc-by","pdf/scan.scannsab051.pdf","xml/scan.scannsab051.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab125","scannsab125","Dynamic computation of value signals via a common neural network in multi-attribute decision-making",2021,"cc-by-nc","pdf/scan.scannsab125.pdf","xml/scan.scannsab125.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab106","scannsab106","Neural rhythmic underpinnings of intergroup bias: implications for peace-building attitudes and dialogue",2021,"cc-by","pdf/scan.scannsab106.pdf","xml/scan.scannsab106.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab131","scannsab131","A multidimensional examination of psychopathy traits and gray matter volume in adults",2021,NA,"pdf/scan.scannsab131.pdf","xml/scan.scannsab131.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab027","scannsab027","Processing of facial expressions of same-race and other-race faces: distinct and shared neural underpinnings",2021,NA,"pdf/scan.scannsab027.pdf","xml/scan.scannsab027.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab117","scannsab117","Brain activation during cognitive reappraisal depending on regulation goals and stimulus valence",2021,NA,"pdf/scan.scannsab117.pdf","xml/scan.scannsab117.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab077","scannsab077","Activating the attachment system modulates neural responses to threat in refugees with PTSD",2021,NA,"pdf/scan.scannsab077.pdf","xml/scan.scannsab077.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab083","scannsab083","Orbitofrontal cortex connectivity is associated with food reward and body weight in humans",2021,"cc-by","pdf/scan.scannsab083.pdf","xml/scan.scannsab083.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab038","scannsab038","From scanners to cell phones: neural and real-world responses to social evaluation in adolescent girls",2021,"cc-by","pdf/scan.scannsab038.pdf","xml/scan.scannsab038.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab013","scannsab013","In search of the most reproducible neural vulnerability factors that predict future weight gain: analyses of data from six prospective studies",2021,"cc-by-nc","pdf/scan.scannsab013.pdf","xml/scan.scannsab013.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab098","scannsab098","Lesion evidence for a causal role of the insula in aversion to social inequity",2021,"cc-by","pdf/scan.scannsab098.pdf","xml/scan.scannsab098.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab113","scannsab113","Increasing self–other similarity modulates ethnic bias in sensorimotor resonance to others’ pain",2021,"cc-by-nc","pdf/scan.scannsab113.pdf","xml/scan.scannsab113.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab123","scannsab123","EEG alpha and theta signatures of socially and non-socially cued working memory in virtual reality",2021,"cc-by-nc","pdf/scan.scannsab123.pdf","xml/scan.scannsab123.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab092","scannsab092","Emotion depends on context, culture and their interaction: evidence from effective connectivity",2021,"cc-by-nc","pdf/scan.scannsab092.pdf","xml/scan.scannsab092.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab061","scannsab061","Low competitive status elicits aggression in healthy young men: behavioural and neural evidence",2021,NA,"pdf/scan.scannsab061.pdf","xml/scan.scannsab061.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab109","scannsab109","Motherhood and theory of mind: increased activation in the posterior cingulate cortex and insulae",2021,NA,"pdf/scan.scannsab109.pdf","xml/scan.scannsab109.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab037","scannsab037","The posterior cerebellum and inconsistent trait implications when learning the sequence of actions",2021,"cc-by","pdf/scan.scannsab037.pdf","xml/scan.scannsab037.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab011","scannsab011","Optimistic amnesia: how online and offline processing shape belief updating and memory biases in immediate and long-term optimism biases",2021,NA,"pdf/scan.scannsab011.pdf","xml/scan.scannsab011.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab101","scannsab101","Reconciling psychological and neuroscientific accounts of reduced motivation in aging",2021,"cc-by","pdf/scan.scannsab101.pdf","xml/scan.scannsab101.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab024","scannsab024","Seven computations of the social brain",2021,"cc-by","pdf/scan.scannsab024.pdf","xml/scan.scannsab024.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab018","scannsab018","Correlates of neural adaptation to food cues and taste: the role of obesity risk factors",2021,"cc-by","pdf/scan.scannsab018.pdf","xml/scan.scannsab018.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab130","scannsab130","Maladaptive self-focused attention and default mode network connectivity: a transdiagnostic investigation across social anxiety and body dysmorphic disorders",2021,NA,"pdf/scan.scannsab130.pdf","xml/scan.scannsab130.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab115","scannsab115","Appearance concerns are uniquely associated with LPP amplitude to pictures of oneself",2021,"cc-by-nc-nd","pdf/scan.scannsab115.pdf","xml/scan.scannsab115.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab110","scannsab110","Very preterm brain at rest: longitudinal social–cognitive network connectivity during childhood",2021,"cc-by-nc","pdf/scan.scannsab110.pdf","xml/scan.scannsab110.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac017","scannsac017","Transforming social perspectives with cognitive maps",2022,NA,"pdf/scan.scannsac017.pdf","xml/scan.scannsac017.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac035","scannsac035","Perspective-taking is associated with increased discriminability of affective states in the ventromedial prefrontal cortex",2022,"cc-by","pdf/scan.scannsac035.pdf","xml/scan.scannsac035.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac001","scannsac001","The impact of depression on mothers’ neural processing of their adolescents’ affective behavior",2022,NA,"pdf/scan.scannsac001.pdf","xml/scan.scannsac001.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac027","scannsac027","Development of the mentalizing network structures and theory of mind in extremely preterm youth",2022,NA,"pdf/scan.scannsac027.pdf","xml/scan.scannsac027.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac023","scannsac023","Decision flexibilities in autism spectrum disorder: an fMRI study of moral dilemmas",2022,NA,"pdf/scan.scannsac023.pdf","xml/scan.scannsac023.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac058","scannsac058","Social goals in girls transitioning to adolescence: associations with psychopathology and brain network connectivity",2022,NA,"pdf/scan.scannsac058.pdf","xml/scan.scannsac058.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac013","scannsac013","Perceptive and affective impairments in emotive eye-region processing in alexithymia",2022,NA,"pdf/scan.scannsac013.pdf","xml/scan.scannsac013.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac056","scannsac056","Brain responses to the vicarious facilitation of pain by facial expressions of pain and fear",2022,"cc-by","pdf/scan.scannsac056.pdf","xml/scan.scannsac056.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac033","scannsac033","Contributions of fundamental frequency and timbre to vocal emotion perception and their electrophysiological correlates",2022,NA,"pdf/scan.scannsac033.pdf","xml/scan.scannsac033.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac009","scannsac009","Toddler–mother attachment moderates adolescents’ behavioral and neural evaluation of trustworthiness",2022,NA,"pdf/scan.scannsac009.pdf","xml/scan.scannsac009.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac026","scannsac026","Differences in functional brain organization during gesture recognition between autistic and neurotypical individuals",2022,NA,"pdf/scan.scannsac026.pdf","xml/scan.scannsac026.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac052","scannsac052","Reduced brain activity and functional connectivity during creative idea generation in individuals with smartphone addiction",2022,NA,"pdf/scan.scannsac052.pdf","xml/scan.scannsac052.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac054","scannsac054","Neural correlates of affective task switching and asymmetric affective task switching costs",2022,"cc-by","pdf/scan.scannsac054.pdf","xml/scan.scannsac054.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac061","scannsac061","Envisioning translational hyperscanning: how applied neuroscience might improve family-centered care",2022,NA,"pdf/scan.scannsac061.pdf","xml/scan.scannsac061.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac059","scannsac059","Neural encoding of novel social networks: evidence that perceivers prioritize others’ centrality",2022,"cc-by","pdf/scan.scannsac059.pdf","xml/scan.scannsac059.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac034","scannsac034","Connectome-based prediction of marital quality in husbands’ processing of spousal interactions",2022,NA,"pdf/scan.scannsac034.pdf","xml/scan.scannsac034.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac004","scannsac004","Effects of transcranial direct current stimulation over the right dorsolateral prefrontal cortex on fairness-related decision-making",2022,"cc-by-nc","pdf/scan.scannsac004.pdf","xml/scan.scannsac004.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac039","scannsac039","Development of social feedback processing and responses in childhood: an fMRI test-replication design in two age cohorts",2022,NA,"pdf/scan.scannsac039.pdf","xml/scan.scannsac039.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac005","scannsac005","Inter-brain neural mechanism underlying turn-based interaction under acute stress in women: a hyperscanning study using functional near-infrared spectroscopy",2022,NA,"pdf/scan.scannsac005.pdf","xml/scan.scannsac005.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac007","scannsac007","Altered resting-state networks in adolescent non-suicidal self-injury—a graph theory analysis",2022,"cc-by","pdf/scan.scannsac007.pdf","xml/scan.scannsac007.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac036","scannsac036","Patterns of brain activity associated with nostalgia: a social-cognitive neuroscience perspective",2022,NA,"pdf/scan.scannsac036.pdf","xml/scan.scannsac036.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac025","scannsac025","Neural connectivity underlying adolescent social learning in sibling dyads",2022,NA,"pdf/scan.scannsac025.pdf","xml/scan.scannsac025.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac043","scannsac043","Attention to the other’s body sensations modulates the ventromedial prefrontal cortex",2022,NA,"pdf/scan.scannsac043.pdf","xml/scan.scannsac043.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac021","scannsac021","Longitudinal change in neural response to vocal emotion in adolescence",2022,"cc-by-nc","pdf/scan.scannsac021.pdf","xml/scan.scannsac021.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac042","scannsac042","A missing link in affect regulation: the cerebellum",2022,NA,"pdf/scan.scannsac042.pdf","xml/scan.scannsac042.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac024","scannsac024","Sinful pleasures and pious woes? Using fMRI to examine evaluative and hedonic emotion knowledge",2022,NA,"pdf/scan.scannsac024.pdf","xml/scan.scannsac024.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac032","scannsac032","EEG frequency tagging evidence of social interaction recognition",2022,"cc-by-nc","pdf/scan.scannsac032.pdf","xml/scan.scannsac032.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac016","scannsac016","Oxytocin enhances basolateral amygdala activation and functional connectivity while processing emotional faces: preliminary findings in autistic <i>vs</i> non-autistic women",2022,NA,"pdf/scan.scannsac016.pdf","xml/scan.scannsac016.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac028","scannsac028","Unsupervised classification reveals consistency and degeneracy in neural network patterns of emotion",2022,"other-oa","pdf/scan.scannsac028.pdf","xml/scan.scannsac028.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab139","scannsab139","Frontostriatal functional connectivity underlies self-enhancement during social evaluation",2022,NA,"pdf/scan.scannsab139.pdf","xml/scan.scannsab139.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac011","scannsac011","Mu rhythm suppression over sensorimotor regions is associated with greater empathic accuracy",2022,"cc-by","pdf/scan.scannsac011.pdf","xml/scan.scannsac011.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab138","scannsab138","Effective connectivity of the human mirror neuron system during social cognition",2022,NA,"pdf/scan.scannsab138.pdf","xml/scan.scannsab138.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac047","scannsac047","Mind your step: social cerebellum in interactive navigation",2022,"cc-by","pdf/scan.scannsac047.pdf","xml/scan.scannsac047.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac044","scannsac044","Effective cerebello–cerebral connectivity during implicit and explicit social belief sequence learning using dynamic causal modeling",2022,"cc-by","pdf/scan.scannsac044.pdf","xml/scan.scannsac044.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac019","scannsac019","Leveraging the power of media to drive cognition: a media-informed approach to naturalistic neuroscience",2022,"cc-by-nc","pdf/scan.scannsac019.pdf","xml/scan.scannsac019.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac046","scannsac046","Greed personality trait links to negative psychopathology and underlying neural substrates",2022,NA,"pdf/scan.scannsac046.pdf","xml/scan.scannsac046.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac045","scannsac045","Neural processes of inhibitory control in American Indian peoples are associated with reduced mental health problems",2022,"cc-by","pdf/scan.scannsac045.pdf","xml/scan.scannsac045.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac003","scannsac003","Neural correlates of negative emotion processing in subthreshold depression",2022,"cc-by-nc","pdf/scan.scannsac003.pdf","xml/scan.scannsac003.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac018","scannsac018","Prefrontal cortical thickness, emotion regulation strategy use and COVID-19 mental health",2022,NA,"pdf/scan.scannsac018.pdf","xml/scan.scannsac018.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac010","scannsac010","Meta-analytic activation maps can help identify affective processes captured by contrast-based task fMRI: the case of threat-related facial expressions",2022,"cc-by-nc","pdf/scan.scannsac010.pdf","xml/scan.scannsac010.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac050","scannsac050","Curiosity and mesolimbic functional connectivity drive information seeking in real life",2022,"cc-by","pdf/scan.scannsac050.pdf","xml/scan.scannsac050.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac012","scannsac012","Gentle stroking elicits somatosensory ERP that differentiates between hairy and glabrous skin",2022,NA,"pdf/scan.scannsac012.pdf","xml/scan.scannsac012.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac008","scannsac008","Mine or ours? Neural basis of the exploitation of common-pool resources",2022,"cc-by","pdf/scan.scannsac008.pdf","xml/scan.scannsac008.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac022","scannsac022","Distinct neural couplings to shared goal and action coordination in joint action: evidence based on fNIRS hyperscanning",2022,NA,"pdf/scan.scannsac022.pdf","xml/scan.scannsac022.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac015","scannsac015","The <i>OXTR</i> rs53576 impacts moral permissibility of attempted but failed harms in populations of students and prisoners",2022,"cc-by-nc","pdf/scan.scannsac015.pdf","xml/scan.scannsac015.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac031","scannsac031","The cortical and subcortical correlates of face pareidolia in the macaque brain",2022,"public-domain","pdf/scan.scannsac031.pdf","xml/scan.scannsac031.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac038","scannsac038","Neural correlates of attachment in adolescents with trauma: a preliminary study on frustrative non-reward",2022,NA,"pdf/scan.scannsac038.pdf","xml/scan.scannsac038.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac029","scannsac029","Alpha-band EEG suppression as a neural marker of sustained attentional engagement to conditioned threat stimuli",2022,"cc-by-nc-nd","pdf/scan.scannsac029.pdf","xml/scan.scannsac029.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac055","scannsac055","Thumbs up or thumbs down: neural processing of social feedback and links to social motivation in adolescent girls",2022,NA,"pdf/scan.scannsac055.pdf","xml/scan.scannsac055.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsab126","scannsab126","Neural correlates of successful costly punishment in the Ultimatum game on a trial-by-trial basis",2022,"cc-by-nc","pdf/scan.scannsab126.pdf","xml/scan.scannsab126.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac053","scannsac053","Neighborhood disadvantage, race/ethnicity and neural sensitivity to social threat and reward among adolescents",2022,NA,"pdf/scan.scannsac053.pdf","xml/scan.scannsac053.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac037","scannsac037","Distinctive roles of mPFC subregions in forming impressions and guiding social interaction based on others’ social behaviour",2022,"cc-by","pdf/scan.scannsac037.pdf","xml/scan.scannsac037.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac048","scannsac048","Incidental physical pain reduces brain activities associated with affective social feedback and increases aggression",2022,"cc-by-nc","pdf/scan.scannsac048.pdf","xml/scan.scannsac048.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac006","scannsac006","Lacking social support is associated with structural divergences in hippocampus–default network co-variation patterns",2022,"cc-by","pdf/scan.scannsac006.pdf","xml/scan.scannsac006.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac040","scannsac040","The dopaminergic system supports flexible and rewarding dyadic motor interactive behaviour in Parkinson’s Disease",2022,NA,"pdf/scan.scannsac040.pdf","xml/scan.scannsac040.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac049","scannsac049","‘The Last Shot’—the shared and distinct brain regions involved in processing unexpectedness of success and failure in the context of social cooperation",2022,NA,"pdf/scan.scannsac049.pdf","xml/scan.scannsac049.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac030","scannsac030","Emerging ecophenotype: reward anticipation is linked to high-risk behaviours after sexual abuse",2022,"cc-by","pdf/scan.scannsac030.pdf","xml/scan.scannsac030.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac051","scannsac051","Activation of the left medial temporal gyrus and adjacent brain areas during affective theory of mind processing correlates with trait schizotypy in a nonclinical population",2022,"cc-by","pdf/scan.scannsac051.pdf","xml/scan.scannsac051.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac057","scannsac057","Social cognitive processes explain bias in juror decisions",2022,"cc-by-nc","pdf/scan.scannsac057.pdf","xml/scan.scannsac057.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac060","scannsac060","The social neuroscience of eating: an introduction to the special issue",2022,"cc-by-nc-nd","pdf/scan.scannsac060.pdf","xml/scan.scannsac060.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsac020","scannsac020","Social cognitive network neuroscience",2022,NA,"pdf/scan.scannsac020.pdf","xml/scan.scannsac020.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsad002","scannsad002","Connectome-based predictive modeling of trait forgiveness",2023,"cc-by-nc-nd","pdf/scan.scannsad002.pdf","xml/scan.scannsad002.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsad011","scannsad011","Neural responses to biological motion distinguish autistic and schizotypal traits",2023,"cc-by","pdf/scan.scannsad011.pdf","xml/scan.scannsad011.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsad064","scannsad064","Neural tracking of social hierarchies in adolescents’ real-world social networks",2023,NA,"pdf/scan.scannsad064.pdf","xml/scan.scannsad064.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsad040","scannsad040","Differential processing of risk and reward in delinquent and non-delinquent youth",2023,"cc-by","pdf/scan.scannsad040.pdf","xml/scan.scannsad040.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsad007","scannsad007","The psychometric properties and clinical utility of neural measures of reward processing",2023,"cc-by","pdf/scan.scannsad007.pdf","xml/scan.scannsad007.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsad048","scannsad048","Mothers exhibit higher neural activity in gaining rewards for their children than for themselves",2023,"cc-by","pdf/scan.scannsad048.pdf","xml/scan.scannsad048.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsad034","scannsad034","Age-related differences in interference control in the context of a finger-lifting task: an fMRI study",2023,"cc-by","pdf/scan.scannsad034.pdf","xml/scan.scannsad034.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsad061","scannsad061","Causal roles of prefrontal and temporo-parietal theta oscillations for inequity aversion",2023,"cc-by","pdf/scan.scannsad061.pdf","xml/scan.scannsad061.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsad058","scannsad058","Neural correlates of successful emotion recognition in healthy elderly: a multimodal imaging study",2023,"cc-by","pdf/scan.scannsad058.pdf","xml/scan.scannsad058.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsad005","scannsad005","Neural responses to instructed positive couple interaction: an fMRI study on compliment sharing",2023,"cc-by-nc-nd","pdf/scan.scannsad005.pdf","xml/scan.scannsad005.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsad020","scannsad020","Adolescents’ neural reactivity to parental criticism is associated with diminished happiness during daily interpersonal situations",2023,"cc-by","pdf/scan.scannsad020.pdf","xml/scan.scannsad020.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
"10.1093/scan/nsad075","scannsad075","The vocal side of empathy: neural correlates of pain perception in spoken complaints",2023,"cc-by-nc","pdf/scan.scannsad075.pdf","xml/scan.scannsad075.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21"
