"doi","article_id","title","year","pdf_file","xml_file","pdf_exists","xml_exists","in_rds","grobid_version","conversion_date","license"
"10.1186/s12903-021-01785-9","s12903021017859","Evaluating the presence of IAN injury in patients with juxta-apical radiolucency after third molar surgery: a retrospective cohort study",2021,"pdf/bmcoral.s12903021017859.pdf","xml/bmcoral.s12903021017859.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01552-w","s1290302101552w","Biocompatibility of NeoMTA Plus® versus MTA Angelus as delayed furcation perforation repair materials in a dog model",2021,"pdf/bmcoral.s1290302101552w.pdf","xml/bmcoral.s1290302101552w.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01796-6","s12903021017966","Predictors of self-rated oral health in Canadian Indigenous adults",2021,"pdf/bmcoral.s12903021017966.pdf","xml/bmcoral.s12903021017966.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01806-7","s12903021018067","Knowledge and awareness of dental implants among Syrian refugees: a cross sectional study in Zaatari camp",2021,"pdf/bmcoral.s12903021018067.pdf","xml/bmcoral.s12903021018067.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01955-9","s12903021019559","FERMT1 knockdown inhibits oral squamous cell carcinoma cell epithelial-mesenchymal transition by inactivating the PI3K/AKT signaling pathway",2021,"pdf/bmcoral.s12903021019559.pdf","xml/bmcoral.s12903021019559.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01867-8","s12903021018678","Detection of Epstein-Barr virus encoded small RNA genes in oral squamous cell carcinoma and non-cancerous oral cavity samples",2021,"pdf/bmcoral.s12903021018678.pdf","xml/bmcoral.s12903021018678.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-020-01388-w","s1290302001388w","Demographic and socioeconomic inequalities in oral healthcare utilisation in Malaysia: evidence from a national survey",2021,"pdf/bmcoral.s1290302001388w.pdf","xml/bmcoral.s1290302001388w.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01520-4","s12903021015204","Association between root/coronal caries and individual factors in institutionalised elderly using ICDAS severity and activity",2021,"pdf/bmcoral.s12903021015204.pdf","xml/bmcoral.s12903021015204.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01625-w","s1290302101625w","Endodontic length measurements using 3D Endo, cone-beam computed tomography, and electronic apex locator",2021,"pdf/bmcoral.s1290302101625w.pdf","xml/bmcoral.s1290302101625w.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01700-2","s12903021017002","Assessment of the relationship between the maxillary sinus and the canine root tip using cone beam computed tomography",2021,"pdf/bmcoral.s12903021017002.pdf","xml/bmcoral.s12903021017002.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01780-0","s12903021017800","Epidemiological profile of early childhood caries in a sub-urban population in Nigeria",2021,"pdf/bmcoral.s12903021017800.pdf","xml/bmcoral.s12903021017800.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01637-6","s12903021016376","Selective Caries Removal in Permanent Teeth (SCRiPT) for the treatment of deep carious lesions: a randomised controlled clinical trial in primary care",2021,"pdf/bmcoral.s12903021016376.pdf","xml/bmcoral.s12903021016376.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01544-w","s1290302101544w","Human dental pulp stem cell responses to different dental pulp capping materials",2021,"pdf/bmcoral.s1290302101544w.pdf","xml/bmcoral.s1290302101544w.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01966-6","s12903021019666","Role of hormone replacement therapy in relieving oral dryness symptoms in postmenopausal women: a case control study",2021,"pdf/bmcoral.s12903021019666.pdf","xml/bmcoral.s12903021019666.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01669-y","s1290302101669y","Shear bond strength of metallic brackets bonded to enamel pretreated with Er,Cr:YSGG LASER and CPP-ACP",2021,"pdf/bmcoral.s1290302101669y.pdf","xml/bmcoral.s1290302101669y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01898-1","s12903021018981","Validation of an instrument to determine oral health knowledge, attitudes, and practices during pregnancy",2021,"pdf/bmcoral.s12903021018981.pdf","xml/bmcoral.s12903021018981.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01437-y","s1290302101437y","Pain perception and dental anxiety during periodontal probing in patients visiting community oral health programme: a cross sectional study",2021,"pdf/bmcoral.s1290302101437y.pdf","xml/bmcoral.s1290302101437y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01862-z","s1290302101862z","Prediction of oral squamous cell carcinoma based on machine learning of breath samples: a prospective controlled study",2021,"pdf/bmcoral.s1290302101862z.pdf","xml/bmcoral.s1290302101862z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01403-8","s12903021014038","An anatomical perspective on clinicopathological characteristics and treatment outcomes of dorsal and ventrolateral tongue leukoplakia after carbon dioxide laser surgery",2021,"pdf/bmcoral.s12903021014038.pdf","xml/bmcoral.s12903021014038.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01531-1","s12903021015311","Antibacterial effect of silver diamine fluoride and potassium iodide against E. faecalis, A. naeslundii and P. micra",2021,"pdf/bmcoral.s12903021015311.pdf","xml/bmcoral.s12903021015311.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01414-5","s12903021014145","Cleaning the palate and tongue without nausea: a mixed methods study exploring the appropriate depth and direction of oral care",2021,"pdf/bmcoral.s12903021014145.pdf","xml/bmcoral.s12903021014145.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01843-2","s12903021018432","Prosthetic complications of fixed dental prostheses supported by locking-taper implants: a retrospective study with a mean follow-up of 5 years",2021,"pdf/bmcoral.s12903021018432.pdf","xml/bmcoral.s12903021018432.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-020-01276-3","s12903020012763","Clinical effects of probiotic or azithromycin as an adjunct to scaling and root planning in the treatment of stage III periodontitis: a pilot randomized controlled clinical trial",2021,"pdf/bmcoral.s12903020012763.pdf","xml/bmcoral.s12903020012763.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01539-7","s12903021015397","Atypical presentation of lateral periodontal cyst associated with impacted teeth: two case reports",2021,"pdf/bmcoral.s12903021015397.pdf","xml/bmcoral.s12903021015397.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-02007-y","s1290302102007y","Effect of glucose mediated oxidative stress on apoptotic gene expression in gingival mesenchymal stem cells",2021,"pdf/bmcoral.s1290302102007y.pdf","xml/bmcoral.s1290302102007y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01578-0","s12903021015780","Evaluation of temporomandibular disorders among dental students of Saudi Arabia using Diagnostic Criteria for Temporomandibular Disorders (DC/TMD): a cross-sectional study",2021,"pdf/bmcoral.s12903021015780.pdf","xml/bmcoral.s12903021015780.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01573-5","s12903021015735","Risk factors for tooth loss with a mean follow-up period of 13.9 years in supportive periodontal therapy patients",2021,"pdf/bmcoral.s12903021015735.pdf","xml/bmcoral.s12903021015735.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01702-0","s12903021017020","Predicting dental caries increment using salivary biomarkers in a remote Indigenous Australian child population",2021,"pdf/bmcoral.s12903021017020.pdf","xml/bmcoral.s12903021017020.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01721-x","s1290302101721x","An underestimated pitfall of oral candidiasis in head and neck cancer patients undergoing radiotherapy: an observation study",2021,"pdf/bmcoral.s1290302101721x.pdf","xml/bmcoral.s1290302101721x.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01449-8","s12903021014498","Association between dental fear and eating disorders and Body Mass Index among Finnish university students: a national survey",2021,"pdf/bmcoral.s12903021014498.pdf","xml/bmcoral.s12903021014498.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01605-0","s12903021016050","Electromyographic features and efficacy of orofacial myofunctional treatment for skeletal anterior open bite in adolescents: an exploratory study",2021,"pdf/bmcoral.s12903021016050.pdf","xml/bmcoral.s12903021016050.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01518-y","s1290302101518y","Effect of surface treatments on push-out bond strength of calcium silicate-based cements to fiber posts",2021,"pdf/bmcoral.s1290302101518y.pdf","xml/bmcoral.s1290302101518y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01599-9","s12903021015999","Determinants of knowledge and prevention measures towards COVID-19 pandemic among Lebanese dentists: a cross sectional survey",2021,"pdf/bmcoral.s12903021015999.pdf","xml/bmcoral.s12903021015999.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01627-8","s12903021016278","A preparedness model for the provision of oral health care during unfolding threats: the case of the covid-19 pandemic",2021,"pdf/bmcoral.s12903021016278.pdf","xml/bmcoral.s12903021016278.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-02006-z","s1290302102006z","Efficacy of Er:YAG laser irradiation for decontamination and its effect on biocompatibility of different titanium surfaces",2021,"pdf/bmcoral.s1290302102006z.pdf","xml/bmcoral.s1290302102006z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01436-z","s1290302101436z","The efficacy of convenient cleaning methods applicable for customized abutments: an in vitro study",2021,"pdf/bmcoral.s1290302101436z.pdf","xml/bmcoral.s1290302101436z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01583-3","s12903021015833","Clinical and radiographic variables related to implants with simultaneous grafts among type 2 diabetic patients treated with different hypoglycemic medications: a retrospective study",2021,"pdf/bmcoral.s12903021015833.pdf","xml/bmcoral.s12903021015833.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01484-5","s12903021014845","Reduction of extrinsic tooth stain by a toothpaste containing 10% high cleaning silica, 0.5% sodium phytate and 0.5% sodium pyrophosphate: an 8-week randomised clinical trial",2021,"pdf/bmcoral.s12903021014845.pdf","xml/bmcoral.s12903021014845.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01978-2","s12903021019782","Restorative treatment decisions for carious lesions: Do Russian dentists and dental students apply minimal intervention dentistry?",2021,"pdf/bmcoral.s12903021019782.pdf","xml/bmcoral.s12903021019782.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01776-w","s1290302101776w","STAT1: a novel candidate biomarker and potential therapeutic target of the recurrent aphthous stomatitis",2021,"pdf/bmcoral.s1290302101776w.pdf","xml/bmcoral.s1290302101776w.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01929-x","s1290302101929x","Effects of platelet concentrates on implant stability and marginal bone loss: a systematic review and meta-analysis",2021,"pdf/bmcoral.s1290302101929x.pdf","xml/bmcoral.s1290302101929x.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01547-7","s12903021015477","Online dental teaching practices during the COVID-19 pandemic: a cross-sectional online survey from China",2021,"pdf/bmcoral.s12903021015477.pdf","xml/bmcoral.s12903021015477.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01541-z","s1290302101541z","Propylene mesh versus acrylic resin stent for palatal wound protection following free gingival graft harvesting: a short-term pilot randomized clinical trial",2021,"pdf/bmcoral.s1290302101541z.pdf","xml/bmcoral.s1290302101541z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01696-9","s12903021016969","Relationship between the difference in electric pulp test values and the diagnostic type of pulpitis",2021,"pdf/bmcoral.s12903021016969.pdf","xml/bmcoral.s12903021016969.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01717-7","s12903021017177","Effects of different antibacterial disinfectants on microleakage of bulk-fill composite bonded to different tooth structures",2021,"pdf/bmcoral.s12903021017177.pdf","xml/bmcoral.s12903021017177.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01440-3","s12903021014403","Comparison of canal transportation and centering ability of manual K-files and reciprocating files in glide path preparation: a micro-computed tomography study of constricted canals",2021,"pdf/bmcoral.s12903021014403.pdf","xml/bmcoral.s12903021014403.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01946-w","s1290302101946w","The impact of COVID-19 on knowledge, attitude, and infection control behaviors among dentists",2021,"pdf/bmcoral.s1290302101946w.pdf","xml/bmcoral.s1290302101946w.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01494-3","s12903021014943","Complete root coverage in the treatment of Miller class III or RT2 gingival recessions: a systematic review and meta-analysis",2021,"pdf/bmcoral.s12903021014943.pdf","xml/bmcoral.s12903021014943.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01986-2","s12903021019862","Improved accuracy of digital implant impressions with newly designed scan bodies: an in vivo evaluation in beagle dogs",2021,"pdf/bmcoral.s12903021019862.pdf","xml/bmcoral.s12903021019862.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-020-01324-y","s1290302001324y","Early childhood caries: Are maternal psychosocial factors, decision-making ability, and caries status risk indicators for children in a sub-urban Nigerian population?",2021,"pdf/bmcoral.s1290302001324y.pdf","xml/bmcoral.s1290302001324y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01856-x","s1290302101856x","Dental health problems and treatment-seeking behavior among special need school students in Amhara region, Ethiopia",2021,"pdf/bmcoral.s1290302101856x.pdf","xml/bmcoral.s1290302101856x.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01965-7","s12903021019657","Promising results of surgical management of advanced medication related osteonecrosis of the jaws using adjunctive leukocyte and platelet rich fibrin",2021,"pdf/bmcoral.s12903021019657.pdf","xml/bmcoral.s12903021019657.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01963-9","s12903021019639","The effect of thermocyclic aging on color stability of high translucency monolithic lithium disilicate and zirconia ceramics luted with different resin cements: an in vitro study",2021,"pdf/bmcoral.s12903021019639.pdf","xml/bmcoral.s12903021019639.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01701-1","s12903021017011","Evaluating mechanisms of change in an oral hygiene improvement trial with older adults",2021,"pdf/bmcoral.s12903021017011.pdf","xml/bmcoral.s12903021017011.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01838-z","s1290302101838z","Morphometry and displacement analysis of the upper lips following maxillary full-arch implant-supported fixed prostheses: a 3D morphometric study",2021,"pdf/bmcoral.s1290302101838z.pdf","xml/bmcoral.s1290302101838z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01411-8","s12903021014118","Mucormycosis originated total maxillary and cranial base osteonecrosis: a possible misdiagnosis to malignancy",2021,"pdf/bmcoral.s12903021014118.pdf","xml/bmcoral.s12903021014118.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01784-w","s1290302101784w","The effect of conventional versus electronic cigarette use on treatment outcomes of peri-implant disease",2021,"pdf/bmcoral.s1290302101784w.pdf","xml/bmcoral.s1290302101784w.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01853-0","s12903021018530","Can ultrasonography be used to assess capsular distention in the painful temporomandibular joint?",2021,"pdf/bmcoral.s12903021018530.pdf","xml/bmcoral.s12903021018530.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01536-w","s1290302101536w","An experimental intraradicular biofilm model in the pig for evaluating irrigation techniques",2021,"pdf/bmcoral.s1290302101536w.pdf","xml/bmcoral.s1290302101536w.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01395-5","s12903021013955","Scoping review of trials evaluating adhesive strategies in pediatric dentistry: where do simplified strategies lie?",2021,"pdf/bmcoral.s12903021013955.pdf","xml/bmcoral.s12903021013955.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01692-z","s1290302101692z","Tooth brushing performance in adolescents as compared to the best-practice demonstrated in group prophylaxis programs: an observational study",2021,"pdf/bmcoral.s1290302101692z.pdf","xml/bmcoral.s1290302101692z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01709-7","s12903021017097","Evaluation and comparison of oral function after resection of cancer of the upper gingiva in patients who underwent reconstruction surgery versus those treated with a prosthesis",2021,"pdf/bmcoral.s12903021017097.pdf","xml/bmcoral.s12903021017097.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01826-3","s12903021018263","Diagnostic significance of magnetic resonance imaging in distinguishing temporomandibular disorders: a retrospective chart review",2021,"pdf/bmcoral.s12903021018263.pdf","xml/bmcoral.s12903021018263.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01984-4","s12903021019844","Oral disease burden of dentate older adults living in long-term care facilities: FINORAL study",2021,"pdf/bmcoral.s12903021019844.pdf","xml/bmcoral.s12903021019844.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01551-x","s1290302101551x","Automated segmentation and description of the internal morphology of human permanent teeth by means of micro-CT",2021,"pdf/bmcoral.s1290302101551x.pdf","xml/bmcoral.s1290302101551x.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01939-9","s12903021019399","Potential biomarkers of abnormal osseointegration of implants in type II diabetes mellitus",2021,"pdf/bmcoral.s12903021019399.pdf","xml/bmcoral.s12903021019399.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01928-y","s1290302101928y","Gender and age group modified association of dental health indicators with total occlusal force among Korean elders",2021,"pdf/bmcoral.s1290302101928y.pdf","xml/bmcoral.s1290302101928y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01601-4","s12903021016014","Dental practice closure during the first wave of COVID-19 and associated professional, practice and structural determinants: a multi-country survey",2021,"pdf/bmcoral.s12903021016014.pdf","xml/bmcoral.s12903021016014.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01592-2","s12903021015922","Immunoglobulin G4-related periodontitis: case report and review of the literature",2021,"pdf/bmcoral.s12903021015922.pdf","xml/bmcoral.s12903021015922.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01951-z","s1290302101951z","Risk of coronary heart disease in patients with periodontitis among the middled-aged and elderly in China: a cohort study",2021,"pdf/bmcoral.s1290302101951z.pdf","xml/bmcoral.s1290302101951z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01708-8","s12903021017088","Use of oral health care services in the United States: unequal, inequitable—a cross-sectional study",2021,"pdf/bmcoral.s12903021017088.pdf","xml/bmcoral.s12903021017088.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01745-3","s12903021017453","Composite surface roughness and color change following airflow usage",2021,"pdf/bmcoral.s12903021017453.pdf","xml/bmcoral.s12903021017453.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01749-z","s1290302101749z","S100A8 and S100A9 in saliva, blood and gingival crevicular fluid for screening established periodontitis: a cross-sectional study",2021,"pdf/bmcoral.s1290302101749z.pdf","xml/bmcoral.s1290302101749z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01839-y","s1290302101839y","Evaluation of the position and morphology of tongue and hyoid bone in skeletal Class II malocclusion based on cone beam computed tomography",2021,"pdf/bmcoral.s1290302101839y.pdf","xml/bmcoral.s1290302101839y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01620-1","s12903021016201","Clinical efficacy of scaling and root planing with and without metronidazole on glycemic control: three-arm randomized controlled trial",2021,"pdf/bmcoral.s12903021016201.pdf","xml/bmcoral.s12903021016201.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01444-z","s1290302101444z","“Strong Teeth”: the acceptability of an early-phase feasibility trial of an oral health intervention delivered by dental teams to parents of young children",2021,"pdf/bmcoral.s1290302101444z.pdf","xml/bmcoral.s1290302101444z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01942-0","s12903021019420","Microleakage in class II restorations of two bulk fill resin composites and a conventional nanohybrid resin composite: an in vitro study at 10,000 thermocycles",2021,"pdf/bmcoral.s12903021019420.pdf","xml/bmcoral.s12903021019420.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-021-01662-5","s12903021016625","The predictive value of high school grade point average to academic achievement and career satisfaction of dental graduates",2021,"pdf/bmcoral.s12903021016625.pdf","xml/bmcoral.s12903021016625.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
